Loan ID,Credit Score,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
424c0759-8740-4e51-ba40-7af190c3dc51,666,NA,12,0,76247,510312,0,0
6ff2c09d-307d-470f-83a1-807ee1fb3f01,720,39,14,9,401508,537438,0,9
7fea26b0-5803-4557-ab75-8e8cc61e3fcf,747,NA,7,0,203946,461252,0,0
a93b0529-d7e7-4895-8129-745a36ffdf61,741,24,8,0,204535,248248,0,0
5fb42731-bb3c-41b6-9bf1-457d37bbd8a8,712,NA,8,0,61256,140470,0,0
9f58125d-4d1d-4fc1-8b6e-3ba2957514be,679,NA,29,0,67431,154330,0,0
9dfd064e-defd-41dc-9431-5c34d45ff7a8,725,60,5,0,117990,767514,0,0
ed3b56e3-493e-4e24-948a-e210a04ffc8f,,NA,11,1,119016,299596,1,0
c9893701-b3da-45a8-a7ff-a45dabe9154b,742,9,12,0,270598,346610,0,0
af2c9165-b8bc-4d14-8585-1d6508382256,7210,NA,3,0,96368,257686,0,0
2600ec47-a0d7-4d59-a184-36356138a563,703,NA,14,0,106438,342364,0,0
cba646d4-8647-439a-b860-526d1eb7d9fa,,NA,4,0,328909,590458,0,0
b1b37686-b42c-48f8-8212-5a5656984ac3,674,10,12,0,427272,593912,0,0
9bfee3c6-a8ea-4ce8-9244-57f98894f2c6,673,14,19,0,690099,1201618,0,0
8662fbd3-ca60-438d-9ff1-f478f8cc5234,740,NA,9,0,256652,496958,0,0
be5dc9b9-a10d-4a84-9ee9-e90d5f8efe00,721,NA,17,1,222775,636922,1,0
f4640ec9-b0ac-4591-ad49-9d12dec36ca0,,42,16,0,510606,850674,0,0
53d73fa1-648d-4931-bfd4-f73cfaeecedc,,26,8,0,154527,281336,0,0
a9e99572-a0e6-401d-aa8b-75d97dd22a1e,735,NA,13,0,342057,773564,0,0
0204532f-d2e5-472d-8fcf-6ad6a920069c,,52,10,0,962901,1168684,0,0
5be8a217-f4c7-4c66-8908-63c543d56beb,6870,NA,12,0,578531,796510,0,0
2b1dc303-d06b-4bc2-9f45-b2b12989ed66,692,NA,6,0,65664,91938,0,0
73795f7c-efc8-42ae-93fd-240d63f8694d,699,NA,20,0,359062,629948,0,0
75d2e306-008b-4f9b-b446-d272a8c01e2a,,NA,15,0,514254,835142,0,0
e88054b7-8e94-4dd3-aca9-0f5f28c89076,738,NA,13,1,363033,588742,0,1
71986a3b-73f3-425c-980f-a00aa15f4a68,689,NA,14,0,250021,409486,0,0
9b0a247d-5f11-448e-b766-950d40ac06b2,695,NA,17,0,158346,647878,0,0
b36ce2c0-d53b-417c-b4bf-a811adca9a19,683,28,24,0,476900,792264,0,0
815ec7fb-a67b-42fb-9521-3577cfb5df12,6660,NA,7,0,109193,189860,0,0
1d15b761-c838-4d55-83c8-38c005bd94e7,7270,NA,13,0,299193,1085964,0,0
cb891874-6759-4d40-8932-2eb92caf7303,,30,8,0,164521,361460,0,0
8e863ff0-282c-407e-a584-3c4bad409fc3,676,5,13,0,679516,842402,0,0
3e617aaf-5c71-49e3-abf7-441ce8b008d5,717,1,16,0,517560,1275054,0,0
ee4bda1b-5ca2-4965-8cb6-66ea1b33c46f,717,NA,5,0,49989,224356,0,0
e02ec5db-ee34-4e6f-9d8b-27b06ba07b4d,7350,20,13,0,623960,1355508,0,0
65215435-06f3-4536-b21d-229f07fb449b,741,NA,5,0,114171,191576,0,0
b8af2132-4b74-41d3-81a2-98ff72485d34,,NA,9,0,621528,862906,0,0
ce3ea2ee-ff95-4770-85be-a39d1ce347e6,690,NA,10,0,146205,184800,0,0
8bd2526b-6f5e-48dd-be86-7286fa42d3f5,,NA,21,0,618089,890142,0,0
73e0b406-2218-4771-895b-7fd72798600d,714,11,7,0,133095,168608,0,0
472ff40e-ea76-406d-b01d-9972c6b85787,732,27,10,0,337174,610038,0,0
ef38cc03-581e-4287-8d98-85883941b820,,NA,8,0,348042,471328,0,0
7c0b7df8-d8d9-4d5c-a1e1-a4be8a5b1fb5,743,NA,13,0,371697,781088,0,0
437393a5-3dc0-409c-b66b-c22c472a3c64,737,60,6,1,78204,199034,1,0
768e6827-1fe3-42a0-ba1d-fcfa33ec6ec1,739,38,10,0,258039,438724,0,0
f931f905-3eac-45e3-9511-9f22fa6f9f78,652,62,12,0,146110,235290,0,0
61d8866e-77d3-42f5-80ea-19d1d75a158e,739,7,11,0,220343,401148,0,0
2afaf010-24bd-4318-aa43-ad05e6ecbdcb,,NA,13,0,877534,1363868,0,0
66685721-6d0e-4402-95ff-29083fad841f,738,34,6,0,471504,599302,0,0
b426e25f-62c2-4307-8416-93c3bdca7434,733,35,10,0,236132,457204,0,0
f7cdf962-c7b9-4549-bb1b-7218a37feb51,731,6,20,0,507300,2175536,0,0
20372c99-1d67-480d-be60-b2537b81a294,725,5,7,0,226784,267674,0,0
a72f850e-ed22-44d1-bff2-94b978cdaf59,7420,43,6,0,357067,521356,0,0
cef36c29-48e0-4e4d-ac4a-3c937a256c38,595,53,31,0,470991,918104,0,0
38199a16-63da-42f8-9008-e4f627d27a79,735,NA,9,0,124393,326634,0,0
0272fed9-9159-4eb7-bfae-9bbbfae1c2f3,674,NA,5,1,491815,570614,0,0
641e7ef2-de8e-4b96-a727-aa723e565246,,NA,15,0,141797,892342,0,0
9b688614-7c15-4db0-a3a2-3e0c8cf2c8ce,717,NA,13,0,217303,357918,0,0
1f2aba47-4a67-4556-93cf-6fe37f713bca,715,NA,10,0,333431,517550,0,0
b9a1e61a-8d10-4ff9-bbe6-808d6187fc9e,,NA,13,0,328814,654170,0,0
2d127a31-7f39-4573-b564-5200484e1eac,711,11,10,0,138662,177980,0,0
c8f56578-ea6b-4737-967c-2aed44e8d769,715,32,12,0,132449,570152,0,0
96843cc7-5503-4439-9fc3-410a4b11ba7b,745,NA,13,0,245081,444796,0,0
e7e506cc-4bb7-4ea4-a062-7ee7c9bb0e64,737,NA,6,0,85253,101970,0,0
cc2fc27c-6ac6-49b5-8bde-ca60b12cf094,7420,NA,10,1,449255,883190,0,1
0b68bb29-424a-4eb0-8416-1b72705522d8,714,NA,4,0,8151,143000,0,0
08236239-4160-4a31-b5e0-bc804146290e,662,NA,9,1,246183,510840,1,0
b906000c-078e-4e57-ac1e-7cded658b4d0,742,NA,8,1,263074,686070,1,0
6b430a5c-226b-4539-b35c-f68f44e316f7,662,NA,5,0,765225,1089858,0,0
03c886f2-060e-44dc-846c-0c8708d33ba0,721,59,13,1,363052,491678,1,0
5365f404-a2bb-454a-91bc-e9ca95239ffe,724,NA,12,0,3916812,5285830,0,0
375a9cb6-9230-4437-a0f4-e6c0983b9c43,718,NA,10,0,3569245,4443890,0,0
9c29ddcb-a0b4-4d1d-a215-018b4e69b2bb,732,NA,8,0,320853,433510,0,0
d3294b1d-ee35-41b5-a7ca-b85b09945c99,663,NA,7,1,99218,143616,1,0
9b8aeec6-e6cb-4e90-be26-824337415265,,NA,15,1,170240,326898,1,0
c8084634-e8d5-4e35-8b99-3cb97a911248,693,NA,20,0,118218,435930,0,0
b816f198-d540-4978-b60c-50abac825ac9,746,NA,8,0,342760,672650,0,0
cc7498f8-fc2d-49ef-8093-8260a4de42ef,717,25,9,0,163400,302258,0,0
5ef118d3-564d-4a2c-b0fe-bed44b6d2b5a,735,51,10,0,32319,239954,0,0
1d49cbfa-30d3-4435-80ff-b4e9bd5df558,741,49,11,0,369892,512930,0,0
b3980796-13e4-4d80-a9de-ce282352e4b3,714,46,4,0,65911,412500,0,0
474f6177-498f-48d1-98c6-bcc89e91c473,739,29,4,0,589969,704264,0,0
7e1ffd1d-0401-4c71-89c4-29732bd5a623,715,NA,8,0,261934,484506,0,0
467ca6fb-33c4-4949-87e3-17093cbac27f,751,NA,6,0,174895,978274,0,0
9bb85678-6c95-416f-882e-9e0ff5043c7c,,NA,7,1,60192,96140,1,0
9456f6d3-b6b8-4df5-90cc-cb09f124b4cc,746,NA,10,0,337839,863522,0,0
79d2a09d-5155-40bc-b40e-7d2e365d7772,671,2,12,0,226499,319440,0,0
495681f0-3430-4f6b-b3ae-e3fa59cd12e6,710,7,8,0,60572,1348732,0,0
02d71a83-07a0-4a0c-ada9-5a001bbf8831,,NA,6,1,52706,159346,1,0
3b7216ac-3578-4ab0-a10c-474d1417e9c5,715,15,17,0,1013688,2030688,0,0
8fa25169-8b93-4c00-a667-b04295809964,719,66,13,0,220704,362494,0,0
d6a04026-fb1d-4b17-8fca-126bc484e2de,709,NA,4,1,18240,45430,0,1
eae328c5-88c1-403d-8afd-8a66c47e2cca,735,NA,8,0,93575,345092,0,0
a1646494-c78c-4234-9959-a02c2b8660a8,720,NA,10,0,186561,544126,0,0
858d426c-1b0f-4796-aeeb-5f2720d72b8b,,NA,10,1,102410,262328,1,0
d0386965-b294-4a31-bc08-5bafed519e98,712,NA,7,0,138016,237094,0,0
3619c468-1cae-4c67-bec1-637e6361ded3,732,69,4,1,42503,74448,0,0
3261aee0-84dd-4dda-a830-25699df3a01f,,17,10,0,123576,183700,0,0
4e2b7395-d451-4df5-aab0-175531549328,,NA,10,0,110675,199628,0,0
1dcc713a-edba-4b82-ad90-873620ef1b0c,748,NA,8,0,239742,378708,0,0
1fe660ab-9211-4e82-a1f0-f41e5c219387,695,52,7,0,38247,214962,0,0
d6429657-e199-4d2a-bba1-22fc6b3ad507,686,NA,13,1,10982,83138,1,0
f671e0e7-868b-42f2-8fb4-7b65a1265e7f,714,9,8,0,525046,827134,0,0
dbe623fa-34ab-4f09-a6d4-4a15af10758b,736,18,5,0,78888,107470,0,0
61b51125-92f2-476e-b283-f4128a361c91,702,5,4,0,35340,85052,0,0
ae9909fc-3fd1-4cc2-b60d-39b5dc7739de,720,57,9,1,58596,138490,1,0
f98217be-4992-4615-98c7-3ece83d2959c,737,17,12,0,170848,576730,0,0
aa20a2c5-0d28-4bea-87e7-a0fe5f3f1f5d,738,24,16,0,421933,848188,0,0
06ab7b0a-b8bb-4c6f-bdf9-1ecdfb56035f,722,NA,8,0,105678,289278,0,0
6f3229cf-88c3-422f-9b82-28ce0dd5a751,,NA,10,0,139574,250954,0,0
37a61328-70e8-4842-9538-b3691e498a68,663,52,19,0,202236,762740,0,0
6c2e0c7e-4313-4f2a-a56f-b0ad9df3ad02,698,NA,7,0,207081,286154,0,0
eba63f16-f706-4861-829c-eee586bba1a0,650,56,12,0,597645,859628,0,0
703357fe-f10a-4079-8909-463f0b10161b,732,62,6,0,87704,247676,0,0
099cb99b-a39f-42a2-924a-76bb7f0bc5e9,,26,13,0,245708,473374,0,0
b8068909-8e59-4225-ac54-2d55a74efee6,680,50,6,0,126996,220770,0,0
72b4164b-bf24-4161-a8fe-7c5ac131cd35,,26,12,0,450908,709390,0,0
e657c523-4cfa-45a2-82a8-575f20e5bf76,736,NA,4,0,71041,304656,0,0
fc09f942-e1f8-4b6a-9861-9e8a9295ba68,740,NA,11,0,294614,532180,0,0
cf2a44e7-7c1d-4481-99ad-c63b5c06e77c,729,NA,5,0,260813,311674,0,0
6d023557-664c-4af7-b74e-974708a1bad8,656,38,7,0,0,0,0,0
a482c0ae-bf7e-41ad-868d-fab165aa4bd1,726,NA,4,0,202350,235708,0,0
74440c5d-7830-48f3-832e-f74d3987ba93,713,NA,17,0,554230,930050,0,0
9f2c825c-e594-42b3-8667-3124e4a77da2,740,NA,13,0,329992,456522,0,0
385300f8-982b-4469-9a33-14dc7c0d462c,723,NA,13,0,108775,340406,0,0
cd79a443-fc20-40b3-b51d-9efe511d8644,681,NA,21,0,703456,2250094,0,0
cb4d6e8d-553a-494a-bb01-b41dc8629f08,,66,13,1,114285,155298,1,0
53c62fc2-b35b-4afc-af76-990201a6ba13,706,NA,8,1,62073,128326,1,0
563e3ccf-34d0-4585-a44d-5e1fe93a5a94,,20,7,0,68134,255332,0,0
7d15a0a3-2eef-429e-a2c4-ce7829e65058,662,15,8,0,160702,286264,0,0
56a9f2d3-5648-4c67-9539-41af700c136b,729,8,11,0,340214,807246,0,0
cf796a33-4c61-41fb-8062-184bfbaff10a,,NA,9,0,216638,393162,0,0
aa7385b4-b3a1-43fb-989d-5e5448f4b4e3,732,68,7,0,346883,455884,0,0
141443c1-033d-4484-a139-b78ab389b054,,NA,6,0,126540,201542,0,0
d24910f0-7ced-4102-b66f-ae55a72e8a51,,NA,4,0,33820,407924,0,0
f085565c-4ac5-4b50-8653-fc7e9ed4d7af,714,NA,7,0,186276,285692,0,0
17fcad0d-e793-462e-b1a3-7e0bf16b2015,7220,NA,9,0,183331,312620,0,0
d495f9a8-3271-4d22-8c18-20a57a0f488b,722,NA,11,0,213579,460526,0,0
51722836-818a-4dc5-8a2b-950ec145ced7,,79,15,0,519137,871156,0,0
fd8e37a2-be6e-4378-9d20-92129d84caad,737,NA,15,0,689187,1734810,0,0
85519ee8-daba-4a4c-a3a6-99e3bb58d6f1,,37,13,0,317186,660550,0,0
f9ad44d2-ec3d-4998-813d-2c11f2c69334,609,NA,15,0,541804,700172,0,0
4cfeea92-0b62-4607-a193-397be98cfa7b,,NA,8,0,448001,746394,0,0
d920a530-8709-409e-99d5-b31697ef6584,,15,21,0,638571,1192576,0,0
ec385c5e-eef9-4b93-8f6f-f6c8dccc0607,7110,66,12,0,426436,639606,0,0
0853a683-f038-40fe-ab8d-ad9d25eb2466,656,NA,11,0,384674,568128,0,0
b3452ee5-b1e8-442d-a09b-03d2568d4ea9,,NA,6,0,145008,188650,0,0
307709a7-e3fc-4693-b0c8-9eb445701260,730,NA,6,1,54948,207944,1,0
edc71d2a-1cf1-4aed-b618-087c092e9efe,704,NA,9,0,838660,978890,0,0
4b71f5df-c844-401b-b4bd-dcf139501782,736,NA,11,0,190437,262526,0,0
0c7a1812-3417-4a19-9e07-84d06cdd9216,718,NA,21,0,190000,1099956,0,0
f81ca1a0-a26d-489d-a00c-a7180d01b470,749,NA,23,0,134140,1327502,0,0
ac295446-d04c-4c2f-b5fb-ee36025b2eb3,737,NA,6,0,248311,494868,0,0
42969f65-4a25-4cb1-a31f-de9032fa4add,747,NA,10,0,84873,885280,0,0
572aaf45-a35e-4873-96ca-cf1cf8090048,746,NA,12,0,136819,456522,0,0
cffbd54e-b3e1-4785-98f1-c5a8cfc4831d,722,NA,11,0,400387,703494,0,0
375f0109-54e6-47f3-a88c-5aeeface895d,707,NA,11,0,229406,396440,0,0
a599e0c4-ed66-44eb-8290-42575ffdba00,743,NA,15,0,318174,435468,0,0
aba6d0fb-ec96-4f0f-8993-957f9664182e,659,80,11,0,280022,323928,0,0
7610e066-2324-4577-aa40-46b7d76a7939,730,NA,16,0,61446,199298,0,0
62d48629-afce-4375-876f-82dbf2437773,,29,17,0,526889,644908,0,0
bf12701e-964f-4a1d-992b-bb7a212d12b3,714,NA,9,0,309225,683298,0,0
6358a54f-2f19-4832-b902-ea09eb24ebac,731,NA,9,0,775333,994202,0,0
5974c2ff-f142-45d2-84a1-a156a0067e16,725,42,6,0,14554,40106,0,0
8f6a880e-1406-4de7-bede-f0782d64e09c,741,NA,12,0,280896,1174184,0,0
59db1543-1a09-4cff-9183-b7a008d5d5d8,701,55,19,1,491530,1171082,0,1
37db4b86-57ef-425b-9e9c-4da0f0c1c7b7,,NA,13,1,401907,773036,1,0
45d989c2-c88e-4354-b7b8-652b88576614,636,18,13,0,281941,667612,NA,0
f5b2e4a2-a71c-453d-9db3-2cb6cf9ec5eb,686,NA,7,0,58064,222640,0,0
65e0cf95-c579-4c2e-80fa-e193e28002bd,747,NA,9,0,146319,1821842,0,0
2307142f-1907-49b9-8713-b6426953e976,735,19,10,0,318117,444312,0,0
1a72a4dc-941e-4026-9ef3-15ecf3a77cb2,736,19,6,1,161386,263208,0,0
7b11ffaa-10bd-4cae-8176-e33e870762d1,737,62,6,0,253384,444510,0,0
4d1cfb3e-c329-43f8-a7a8-9bef5c4daea5,712,NA,12,0,341696,618178,0,0
129a6fcf-7a33-4b9a-a4ec-99fdced387f9,748,NA,14,0,353742,862312,0,0
c0d96e46-fb5f-4f0f-826f-5602e0bea42b,7340,NA,16,0,500840,1428394,0,0
09a81fca-98cf-4c62-8681-588c7382b24c,702,43,18,0,492879,1060774,0,0
1bcdc12a-f35c-4e28-bc13-bcd0d5be0d4d,732,NA,8,0,321651,497266,0,0
90f29cd0-1256-4305-abe1-a34fc0c2e005,741,72,13,0,138149,371140,0,0
a9acf846-b822-40a0-9b13-1d9c65af377a,732,NA,15,0,360202,1024782,0,0
f1d70f18-fdc4-4250-8014-90306595c11c,706,1,12,0,211337,755238,0,0
36f79808-1aa9-4a6a-852a-d1224e7f5822,,6,15,0,183768,921118,0,0
5178ac6a-3c9d-40b7-9612-9452f6e1d938,,44,18,0,351899,664708,0,0
3d1293f5-745a-4511-98d7-0992c01a100f,703,NA,18,0,494513,700832,0,0
ff2a2a23-4af1-4fae-a850-e02667d119f6,675,79,26,0,386916,1374230,0,0
e4ebda9e-a789-4c17-a060-ec1782d159bc,750,NA,8,0,128896,259578,0,0
49131983-9acb-4097-abc7-d04b35c497b8,693,NA,12,0,700036,1083654,0,0
57b8b746-8bdc-41da-a554-4ae1a93e25b0,746,38,10,0,203338,509652,0,0
f71dacda-64ac-4f2b-a7f7-d5bb55eeabf7,720,NA,11,0,141911,205634,0,0
13d409b8-b630-4bd3-80fc-ea1a98ae2f63,,29,11,0,216657,301510,0,0
8be49069-1d83-471e-aa54-6bec4d87f02d,747,NA,8,0,77159,554994,0,0
21f1fe83-ae44-476f-b7dc-070341c3be9a,684,NA,18,0,503557,1019370,0,0
c398c072-08b1-4b33-832d-5fb7fa6c5adf,731,NA,12,0,561830,1222826,0,0
d8ac3531-363e-4081-ad00-b5b01910f71a,684,NA,7,0,199329,360052,0,0
6feb228c-c773-4ba1-9751-c29330505e92,740,NA,6,0,29754,703296,0,0
f5a38b11-493d-4cce-b365-e1ba3f5dafc3,642,19,6,0,28690,110044,0,0
833ad25b-7209-496c-bed7-68c2e33c3e60,736,68,5,1,44878,109384,0,1
a3e1c262-3cb0-4953-b4d4-e5120a1a28b3,741,NA,9,0,187948,486838,0,0
17a07639-0f14-459a-9d30-d544b9f8f6c6,747,16,6,0,235201,452386,0,0
7225a13e-8179-4ecd-ba22-6eba2358f1cc,,34,22,0,366738,1439482,0,0
c6dd7624-c71b-45de-bfae-aa05efdec1c9,716,27,6,0,259331,410762,0,0
b54815ea-f62a-4095-87cc-44ed5e155c96,694,NA,9,0,537966,734558,0,0
34d790c4-25d9-434c-b854-2186352335d3,720,30,22,0,511537,1239128,0,0
e432d367-9443-421a-90ef-c0ced95df54e,743,NA,8,0,172482,229042,0,0
84619248-4fd9-43a5-bd9f-3030e9bdbc11,740,NA,9,0,294481,639716,0,0
dd781f90-9c71-4bfd-b41c-8d1e51129731,746,NA,16,0,524989,1443904,0,0
849b6739-f222-475e-8f1f-f680ace81256,744,16,5,0,41572,193358,0,0
14a55cbb-9de7-46f9-ade9-6e56259cbddd,746,50,5,0,79401,1010196,0,0
19f85f26-b927-456f-b35e-b9f88df10014,750,NA,22,0,343672,1173854,0,0
bfc13332-5b1d-4a25-8b4a-957b1c38369f,720,30,18,0,484823,901098,0,0
50ab0d88-a39f-445e-b2b1-6079581ac651,691,6,13,0,1601586,2536886,0,0
8eaf3ee3-7c55-4409-9285-e1f8ba919e42,706,NA,8,0,739309,8310984,0,0
522cd466-b5f4-409f-be0b-99f47df8c2f2,725,NA,10,0,146509,206888,0,0
28eae503-da2e-4795-bcdb-23379efd29de,715,NA,8,0,1163047,1446478,0,0
151b5fca-43e3-45f2-a7ae-e003ef051bba,,NA,10,0,341240,462132,0,0
80d2a3d4-92ad-4cb4-8dc1-b34e9ea623d5,7350,NA,11,0,159657,321530,0,0
e70df3b2-c845-4c20-bfc5-6d337b64d1e1,721,78,12,0,315780,679624,0,0
8550cd0c-4fe7-4889-a098-877b3520c6da,,NA,7,1,545718,1100836,1,0
414d9c35-4fff-47c9-b36d-55533647b1e8,720,NA,8,0,411445,508420,0,0
1526aae0-efe2-4d9d-9618-a777d70087c0,738,69,18,0,708377,1176780,0,0
5c5b50ce-215a-4407-b54d-4acbe058cb72,,5,15,0,141759,565972,0,0
b9851a59-0ab1-4832-80e5-81e74cb9e812,738,NA,9,0,700416,1189188,0,0
48e20ca8-d8dc-40f6-999b-9a046b61b6e1,741,NA,8,0,443289,712866,0,0
424c1af0-167a-44e2-ba16-2b0507d42869,716,NA,7,0,348821,557106,0,0
09b8f6c8-b901-4d49-befa-ba6aec05faa2,741,9,20,0,250382,1329944,0,0
6c8d4e00-3bd4-4691-86ef-b7b61aa25736,745,20,12,1,262010,633358,0,0
cc7167ec-b363-4ddb-bcc7-703b4c72ba87,723,NA,7,2,56411,277992,2,0
833a5895-2b75-4e4e-b978-b874a08db4bc,737,NA,14,0,237177,481800,0,0
0b7103a2-3700-4695-a4f1-a0c5460a93db,711,NA,6,0,3800,199760,0,0
68b7cec7-9ae0-44a0-add6-4f7e7d77c75a,,25,13,0,118275,353870,0,0
e425c35d-82b7-4a51-85da-a521f78ccb06,,21,6,0,26543,149930,0,0
bbd2f409-a0db-4e70-bc6f-cb9dbbcc400e,732,NA,18,1,281390,806454,1,0
aed66a7b-d28e-4dfc-9c5a-6f1a5ac5db5b,726,NA,8,0,161310,359194,0,0
a96222ed-02bf-40c1-8bcb-7ecfa43ade39,743,31,3,0,257469,406714,0,0
d0726ca7-c72f-4436-81e5-f3bd6c518eca,748,2,6,0,182343,346698,0,0
0b648823-54e5-4c86-8182-7ebec8fbd5fa,750,NA,8,0,7562,249898,0,0
581df1b1-89ca-4b6f-a47a-52d8166714c0,642,NA,9,0,256614,308858,0,0
b72e7bb6-b119-4408-99c2-a343a21618d2,6960,78,8,0,316293,546612,0,0
e370cd6c-dd6a-400d-b5ca-74b0ac180ecb,710,NA,9,0,377967,652234,0,0
8f8d6311-eef6-444a-802b-1b3bc1fb50ef,727,NA,6,0,62073,168322,0,0
a0ec5c87-003a-4550-a6c1-6697fb04be03,722,65,7,0,141607,219230,0,0
c36470bc-35cc-4b6c-8860-606effcadc65,705,7,8,0,221103,416966,0,0
c52ec125-ebaf-4627-9a60-166dbdc675b5,725,42,13,0,148029,310530,0,0
26d9c1fd-adf3-4258-afe2-cc1ecea96f8b,732,NA,10,0,299630,860904,0,0
43389b67-bce0-4371-9ae8-b813a74edbc6,7450,NA,8,0,295051,878240,0,0
1691f25f-7fac-4aee-a676-15f99ed2e4a8,744,3,15,0,376979,752576,0,0
3d78df79-99ff-4667-adcc-d9be5693a6a1,658,9,28,0,304817,1368048,0,0
c15a2f9a-6c14-4a79-9f02-641d2e957467,676,18,13,0,39482,108328,0,0
f70b7f62-dbb0-494e-a67c-352fd83788a9,746,NA,11,0,340366,638748,0,0
b84ee3bc-fb27-4c9d-bb73-583c7cca52fa,751,NA,5,0,953097,12262140,0,0
2955e8c3-8b7c-491a-9668-fc37ae2eee8c,747,77,11,0,379316,584826,0,0
d89cc631-6b1c-45a6-90ab-45b05e31e0d8,729,9,5,0,252111,1089242,0,0
7cfb1b28-2b25-4d95-a8ab-23e9a895e73a,,NA,5,0,476767,884664,0,0
c0b85f1e-8555-4f7b-989a-e30cd7e42cad,699,NA,9,0,259141,418506,0,0
a6449c25-79df-4631-86dd-8bc359b40f5e,649,NA,8,0,160455,264660,0,0
9fd48dc9-919d-41f7-ab96-a1366d413ac4,700,NA,3,0,80313,101288,0,0
3d37c192-2348-4535-a988-3a7da52a118f,679,62,22,0,253498,411664,0,0
a78dd874-44c9-41b4-a34f-ffa6eea50738,712,NA,8,0,117078,277222,0,0
b0fdae8f-dade-4f56-9783-87f4ed8deccf,707,NA,6,0,91105,277618,0,0
2e6d83eb-2772-4a08-95ec-9e1973599283,717,37,13,0,165927,594836,0,0
300d682d-3d37-4673-a0ec-247fbe27bc57,738,NA,10,0,128174,765050,0,0
56ca1f3c-7a73-4fbb-bd15-ca6c1c4b940b,,22,10,0,295241,492580,0,0
39e7abfe-ccd1-461c-ba9e-73ca95a6b062,750,30,16,0,3705,268114,0,0
f56ea6a5-6669-4ee1-8290-562762e25e4e,743,NA,9,0,447070,1060796,0,0
012afb85-7c29-4b37-86b3-a2644eee15a4,715,NA,14,0,628824,1921106,0,0
90233e10-d984-45f4-9c55-7d447c357c66,710,12,12,0,427386,1007886,0,0
480c2daa-b8e1-4954-b591-b69e12329b4c,649,NA,7,0,560481,697070,0,0
3ac91d10-b433-44bc-a9cd-995951cbe681,750,NA,8,0,4465,1035760,0,0
c5a6c62b-543e-44fd-b0a3-ca10dd3ffc3f,735,33,7,0,28348,41074,0,0
c9fd4ba1-fd0b-4b2c-adf8-465900e493ba,735,NA,8,0,5491,1591084,0,0
44002854-2a14-4017-b6a3-4df93da06500,727,24,10,1,85025,289586,1,0
baa69e8a-c902-4dd2-8de4-9ad9732db9d0,699,32,7,0,69692,187660,0,0
1ffa6ffc-7508-4554-a6b3-b3fb2ffad4e1,743,NA,6,0,56088,559922,0,0
b81e7386-fb25-4929-b6fc-30f521cff797,6710,5,8,0,70338,208274,0,0
be714944-d028-47a4-a408-ce7f37f5bf16,747,NA,17,0,579747,1974390,0,0
6da01200-bd76-4350-bfe2-5806939f7fef,709,79,11,1,93290,257202,1,0
4bc892ae-c9b3-4da8-a1b8-049edc0e94f2,746,29,12,0,26638,151976,0,0
190a8c30-9883-4756-b573-ffad23ef24c5,7150,NA,15,1,301378,765248,0,0
a7b4b292-1cf7-464f-b7ed-d22dc63448d2,7460,57,12,0,80845,125158,0,0
f9b66b55-8975-44ff-98df-0c859f99f0e2,735,NA,6,0,444106,663520,0,0
326fce1a-5c2c-4466-8454-75849fdd0c54,744,NA,7,0,205903,414634,0,0
18fa05bf-0c5a-469a-a20b-eaf1ec888fab,,NA,8,0,71516,307846,0,0
f8e24006-e9ce-4f22-b921-ddacfe12374f,596,27,35,0,293322,959420,0,0
5917d689-0a67-4633-aa5a-0bcca3041b0e,726,NA,12,0,623903,832282,0,0
c1481247-54b0-4e12-8b37-6b53f493269a,,31,9,0,279946,534930,0,0
ba758068-313a-457c-aeba-f607641e4430,732,69,10,0,377834,571890,0,0
d0dff6d2-e70e-4819-80a5-c2bf4fedeeee,711,31,9,0,425448,645634,0,0
d4dcfac7-bad3-4b31-8ab1-fd4299f55566,738,NA,8,0,527459,788040,0,0
6ac7b0d9-c732-4130-858a-d567e4fd8b6c,725,NA,10,1,271073,385132,1,0
cab51685-d908-4594-b93d-eb511e178270,716,10,12,0,477869,929940,0,0
6128b413-bce4-4df3-961c-f744215c1f6e,,13,4,0,184110,225126,0,0
444121ad-75f1-45af-8e19-1aa0346ee826,,NA,11,0,378233,981948,0,0
da795dc7-9960-49d9-9ef4-94a28a51f168,693,NA,2,0,0,0,0,0
3b3c5233-9376-4a93-afc8-2b4b6e462bad,745,NA,17,0,561488,754226,0,0
36554ed9-b7f6-488d-9706-a207a2321c5a,734,NA,8,0,634961,896610,0,0
351a02a7-74f0-449d-8614-bd603fb68b96,742,NA,9,0,406467,569800,0,0
7a23dae0-86c4-4ad0-a96d-7b5bb4f03cdf,727,NA,13,0,228304,562474,0,0
51a9cbf8-076a-4203-aaf0-fa03caeb72c3,737,NA,8,0,256006,555082,0,0
0b10f350-e89c-4336-81c4-7d008fa9ce14,730,38,22,0,983972,1873916,0,0
f3dcf678-27e5-42a5-b3b5-ae4a9eccdcbc,,27,4,0,9329,12958,0,0
2d6c85ad-282b-4fb8-8868-dbbc39f48fd7,725,NA,20,0,20064,1659988,0,0
e4712c42-3a8a-46cd-9b0f-102eef88b257,744,17,13,0,184908,294074,0,0
8ba36910-c7b2-4a54-9b85-1ccd779aa776,726,10,13,0,470364,1057540,0,0
